starting_point_id,dropping_point_id,pickup_time,dropoff_time,duration,pickup_time_sec,weekday
138,163,2019-01-02 16:27:19,2019-01-02 16:58:42,31,59239,Wednesday
138,163,2019-01-02 16:38:25,2019-01-02 17:03:16,24,59905,Wednesday
138,163,2019-01-02 16:14:33,2019-01-02 16:43:15,28,58473,Wednesday
138,163,2019-01-02 16:10:29,2019-01-02 16:43:02,32,58229,Wednesday
138,163,2019-01-02 17:40:32,2019-01-02 18:12:23,31,63632,Wednesday
138,163,2019-01-02 17:09:25,2019-01-02 17:41:29,32,61765,Wednesday
138,163,2019-01-02 17:53:49,2019-01-02 18:31:14,37,64429,Wednesday
138,163,2019-01-02 17:12:49,2019-01-02 17:46:34,33,61969,Wednesday
138,163,2019-01-02 18:55:22,2019-01-02 19:18:46,23,68122,Wednesday
138,163,2019-01-02 18:20:04,2019-01-02 18:44:56,24,66004,Wednesday
138,163,2019-01-02 18:27:50,2019-01-02 18:55:02,27,66470,Wednesday
138,163,2019-01-02 18:49:48,2019-01-02 19:18:05,28,67788,Wednesday
138,163,2019-01-02 19:10:32,2019-01-02 19:37:06,26,69032,Wednesday
138,163,2019-01-02 19:49:13,2019-01-02 20:11:53,22,71353,Wednesday
138,163,2019-01-02 19:12:31,2019-01-02 19:34:51,22,69151,Wednesday
138,163,2019-01-02 20:13:05,2019-01-02 20:37:49,24,72785,Wednesday
138,163,2019-01-02 20:38:52,2019-01-02 20:59:45,20,74332,Wednesday
138,163,2019-01-02 20:27:39,2019-01-02 20:52:05,24,73659,Wednesday
138,163,2019-01-02 20:48:25,2019-01-02 21:16:21,27,74905,Wednesday
138,163,2019-01-02 20:14:47,2019-01-02 20:47:16,32,72887,Wednesday
138,163,2019-01-02 21:45:28,2019-01-02 22:09:19,23,78328,Wednesday
138,163,2019-01-02 21:32:40,2019-01-02 22:01:53,29,77560,Wednesday
138,163,2019-01-02 21:35:26,2019-01-02 22:01:14,25,77726,Wednesday
138,163,2019-01-02 21:42:09,2019-01-02 22:09:22,27,78129,Wednesday
138,163,2019-01-02 22:59:07,2019-01-02 23:26:09,27,82747,Wednesday
138,163,2019-01-02 23:28:15,2019-01-02 23:53:27,25,84495,Wednesday
138,163,2019-01-03 00:10:08,2019-01-03 00:34:16,24,608,Thursday
138,163,2019-01-03 00:20:06,2019-01-03 00:46:03,25,1206,Thursday
138,163,2019-01-02 23:52:35,2019-01-03 00:17:47,25,85955,Wednesday
138,163,2019-01-03 00:14:57,2019-01-03 00:35:37,20,897,Thursday
138,163,2019-01-03 00:39:27,2019-01-03 01:04:47,25,2367,Thursday
138,163,2019-01-03 00:54:07,2019-01-03 01:15:26,21,3247,Thursday
138,163,2019-01-03 06:11:47,2019-01-03 06:44:35,32,22307,Thursday
138,163,2019-01-03 07:41:01,2019-01-03 08:12:50,31,27661,Thursday
138,163,2019-01-03 07:56:07,2019-01-03 08:55:28,59,28567,Thursday
138,163,2019-01-03 07:57:15,2019-01-03 08:34:45,37,28635,Thursday
138,163,2019-01-03 08:07:55,2019-01-03 09:03:21,55,29275,Thursday
138,163,2019-01-03 08:48:14,2019-01-03 09:27:54,39,31694,Thursday
138,163,2019-01-03 08:41:08,2019-01-03 09:20:43,39,31268,Thursday
138,163,2019-01-03 08:10:40,2019-01-03 08:57:36,46,29440,Thursday
138,163,2019-01-03 08:03:31,2019-01-03 08:47:18,43,29011,Thursday
138,163,2019-01-03 08:24:25,2019-01-03 09:04:44,40,30265,Thursday
138,163,2019-01-03 08:44:42,2019-01-03 09:37:00,52,31482,Thursday
138,163,2019-01-03 09:18:20,2019-01-03 10:05:48,47,33500,Thursday
138,163,2019-01-03 09:10:22,2019-01-03 09:50:31,40,33022,Thursday
138,163,2019-01-03 09:14:51,2019-01-03 09:47:17,32,33291,Thursday
138,163,2019-01-03 09:21:53,2019-01-03 10:05:34,43,33713,Thursday
138,163,2019-01-03 09:03:55,2019-01-03 09:54:23,50,32635,Thursday
138,163,2019-01-03 09:11:45,2019-01-03 10:03:53,52,33105,Thursday
138,163,2019-01-03 09:33:32,2019-01-03 10:17:06,43,34412,Thursday
138,163,2019-01-03 09:19:39,2019-01-03 09:54:11,34,33579,Thursday
138,163,2019-01-03 09:22:23,2019-01-03 10:05:50,43,33743,Thursday
138,163,2019-01-03 10:23:22,2019-01-03 11:04:57,41,37402,Thursday
138,163,2019-01-03 10:40:45,2019-01-03 11:14:39,33,38445,Thursday
138,163,2019-01-03 10:56:23,2019-01-03 11:22:15,25,39383,Thursday
138,163,2019-01-03 10:26:09,2019-01-03 11:07:34,41,37569,Thursday
138,163,2019-01-03 10:48:30,2019-01-03 11:20:24,31,38910,Thursday
138,163,2019-01-03 10:54:18,2019-01-03 11:29:07,34,39258,Thursday
138,163,2019-01-03 10:54:04,2019-01-03 11:31:32,37,39244,Thursday
138,163,2019-01-03 10:39:14,2019-01-03 11:12:58,33,38354,Thursday
138,163,2019-01-03 11:42:21,2019-01-03 12:21:38,39,42141,Thursday
138,163,2019-01-03 11:25:24,2019-01-03 12:01:32,36,41124,Thursday
138,163,2019-01-03 11:04:39,2019-01-03 11:36:46,32,39879,Thursday
138,163,2019-01-03 11:24:36,2019-01-03 12:01:27,36,41076,Thursday
138,163,2019-01-03 11:49:35,2019-01-03 12:29:50,40,42575,Thursday
138,163,2019-01-03 11:34:44,2019-01-03 12:07:35,32,41684,Thursday
138,163,2019-01-03 11:04:35,2019-01-03 11:33:32,28,39875,Thursday
138,163,2019-01-03 11:36:56,2019-01-03 11:54:41,17,41816,Thursday
138,163,2019-01-03 12:00:32,2019-01-03 12:33:14,32,43232,Thursday
138,163,2019-01-03 11:59:08,2019-01-03 12:35:24,36,43148,Thursday
138,163,2019-01-03 11:08:02,2019-01-03 11:39:56,31,40082,Thursday
138,163,2019-01-03 11:29:34,2019-01-03 12:14:59,45,41374,Thursday
138,163,2019-01-03 12:32:45,2019-01-03 13:12:49,40,45165,Thursday
138,163,2019-01-03 12:49:47,2019-01-03 13:22:21,32,46187,Thursday
138,163,2019-01-03 12:49:57,2019-01-03 13:30:15,40,46197,Thursday
138,163,2019-01-03 12:57:20,2019-01-03 13:31:26,34,46640,Thursday
138,163,2019-01-03 12:24:49,2019-01-03 13:02:55,38,44689,Thursday
138,163,2019-01-03 12:10:57,2019-01-03 12:42:08,31,43857,Thursday
138,163,2019-01-03 12:04:48,2019-01-03 12:48:08,43,43488,Thursday
138,163,2019-01-03 12:46:11,2019-01-03 13:21:17,35,45971,Thursday
138,163,2019-01-03 12:55:22,2019-01-03 13:26:12,30,46522,Thursday
138,163,2019-01-03 12:38:16,2019-01-03 13:23:59,45,45496,Thursday
138,163,2019-01-03 12:42:18,2019-01-03 13:20:50,38,45738,Thursday
138,163,2019-01-03 12:27:45,2019-01-03 13:05:46,38,44865,Thursday
138,163,2019-01-03 12:44:52,2019-01-03 13:23:50,38,45892,Thursday
138,163,2019-01-03 12:20:50,2019-01-03 12:48:02,27,44450,Thursday
138,163,2019-01-03 12:13:20,2019-01-03 12:49:05,35,44000,Thursday
138,163,2019-01-03 12:49:20,2019-01-03 13:37:20,48,46160,Thursday
138,163,2019-01-03 12:43:22,2019-01-03 13:19:25,36,45802,Thursday
138,163,2019-01-03 12:42:17,2019-01-03 13:22:12,39,45737,Thursday
138,163,2019-01-03 12:02:04,2019-01-03 12:43:29,41,43324,Thursday
138,163,2019-01-03 12:35:44,2019-01-03 13:11:58,36,45344,Thursday
138,163,2019-01-03 12:40:49,2019-01-03 13:17:03,36,45649,Thursday
138,163,2019-01-03 12:10:26,2019-01-03 12:57:00,46,43826,Thursday
138,163,2019-01-03 12:53:48,2019-01-03 13:24:29,30,46428,Thursday
138,163,2019-01-03 13:57:00,2019-01-03 14:25:23,28,50220,Thursday
138,163,2019-01-03 13:26:12,2019-01-03 14:37:52,71,48372,Thursday
138,163,2019-01-03 13:20:56,2019-01-03 13:57:10,36,48056,Thursday
138,163,2019-01-03 13:25:25,2019-01-03 14:01:38,36,48325,Thursday
138,163,2019-01-03 13:22:47,2019-01-03 14:02:07,39,48167,Thursday
138,163,2019-01-03 13:53:17,2019-01-03 14:17:30,24,49997,Thursday
138,163,2019-01-03 13:46:57,2019-01-03 14:19:39,32,49617,Thursday
138,163,2019-01-03 13:34:02,2019-01-03 14:08:45,34,48842,Thursday
138,163,2019-01-03 13:39:38,2019-01-03 14:19:11,39,49178,Thursday
138,163,2019-01-03 13:29:34,2019-01-03 14:00:28,30,48574,Thursday
138,163,2019-01-03 13:25:29,2019-01-03 14:00:41,35,48329,Thursday
138,163,2019-01-03 13:33:39,2019-01-03 14:16:11,42,48819,Thursday
138,163,2019-01-03 14:00:34,2019-01-03 14:39:17,38,50434,Thursday
138,163,2019-01-03 14:58:58,2019-01-03 15:38:00,39,53938,Thursday
138,163,2019-01-03 14:19:15,2019-01-03 14:50:00,30,51555,Thursday
138,163,2019-01-03 14:33:05,2019-01-03 15:03:17,30,52385,Thursday
138,163,2019-01-03 14:21:06,2019-01-03 14:51:02,29,51666,Thursday
138,163,2019-01-03 14:22:25,2019-01-03 14:57:01,34,51745,Thursday
138,163,2019-01-03 14:08:51,2019-01-03 14:48:34,39,50931,Thursday
138,163,2019-01-03 14:09:35,2019-01-03 14:38:40,29,50975,Thursday
138,163,2019-01-03 14:07:23,2019-01-03 14:40:00,32,50843,Thursday
138,163,2019-01-03 14:26:01,2019-01-03 14:54:47,28,51961,Thursday
138,163,2019-01-03 14:21:06,2019-01-03 14:43:31,22,51666,Thursday
138,163,2019-01-03 14:09:50,2019-01-03 14:36:27,26,50990,Thursday
138,163,2019-01-03 14:27:15,2019-01-03 14:59:18,32,52035,Thursday
138,163,2019-01-03 14:54:53,2019-01-03 15:26:24,31,53693,Thursday
138,163,2019-01-03 14:05:30,2019-01-03 14:39:44,34,50730,Thursday
138,163,2019-01-03 14:07:21,2019-01-03 14:33:11,25,50841,Thursday
138,163,2019-01-03 14:28:48,2019-01-03 14:58:33,29,52128,Thursday
138,163,2019-01-03 14:08:22,2019-01-03 14:35:12,26,50902,Thursday
138,163,2019-01-03 15:24:40,2019-01-03 16:06:17,41,55480,Thursday
138,163,2019-01-03 15:37:51,2019-01-03 16:14:18,36,56271,Thursday
138,163,2019-01-03 15:52:27,2019-01-03 16:29:30,37,57147,Thursday
138,163,2019-01-03 15:49:48,2019-01-03 16:27:59,38,56988,Thursday
138,163,2019-01-03 15:49:56,2019-01-03 16:31:53,41,56996,Thursday
138,163,2019-01-03 15:39:55,2019-01-03 16:10:01,30,56395,Thursday
138,163,2019-01-03 15:45:51,2019-01-03 16:37:18,51,56751,Thursday
138,163,2019-01-03 15:37:03,2019-01-03 16:09:43,32,56223,Thursday
138,163,2019-01-03 15:32:45,2019-01-03 16:11:51,39,55965,Thursday
138,163,2019-01-03 15:12:33,2019-01-03 15:43:27,30,54753,Thursday
138,163,2019-01-03 16:39:17,2019-01-03 17:19:32,40,59957,Thursday
138,163,2019-01-03 16:39:03,2019-01-03 17:11:35,32,59943,Thursday
138,163,2019-01-03 16:52:43,2019-01-03 17:22:38,29,60763,Thursday
138,163,2019-01-03 16:50:56,2019-01-03 17:27:35,36,60656,Thursday
138,163,2019-01-03 16:40:44,2019-01-03 17:12:34,31,60044,Thursday
138,163,2019-01-03 16:09:51,2019-01-03 16:43:47,33,58191,Thursday
138,163,2019-01-03 16:46:47,2019-01-03 17:18:27,31,60407,Thursday
138,163,2019-01-03 16:27:18,2019-01-03 17:12:57,45,59238,Thursday
138,163,2019-01-03 16:29:40,2019-01-03 17:13:33,43,59380,Thursday
138,163,2019-01-03 16:09:26,2019-01-03 16:41:17,31,58166,Thursday
138,163,2019-01-03 16:19:14,2019-01-03 16:56:11,36,58754,Thursday
138,163,2019-01-03 16:56:50,2019-01-03 17:36:32,39,61010,Thursday
138,163,2019-01-03 17:33:15,2019-01-03 18:02:50,29,63195,Thursday
138,163,2019-01-03 17:50:30,2019-01-03 18:45:05,54,64230,Thursday
138,163,2019-01-03 17:37:32,2019-01-03 18:16:01,38,63452,Thursday
138,163,2019-01-03 17:03:16,2019-01-03 17:34:22,31,61396,Thursday
138,163,2019-01-03 17:03:23,2019-01-03 17:32:30,29,61403,Thursday
138,163,2019-01-03 17:05:15,2019-01-03 17:34:44,29,61515,Thursday
138,163,2019-01-03 17:36:34,2019-01-03 18:12:03,35,63394,Thursday
138,163,2019-01-03 17:26:36,2019-01-03 18:25:28,58,62796,Thursday
138,163,2019-01-03 16:57:22,2019-01-03 17:40:48,43,61042,Thursday
138,163,2019-01-03 17:22:59,2019-01-03 17:55:52,32,62579,Thursday
138,163,2019-01-03 17:53:23,2019-01-03 18:38:36,45,64403,Thursday
138,163,2019-01-03 17:43:20,2019-01-03 18:14:44,31,63800,Thursday
138,163,2019-01-03 17:56:34,2019-01-03 18:49:14,52,64594,Thursday
138,163,2019-01-03 17:08:26,2019-01-03 17:41:23,32,61706,Thursday
138,163,2019-01-03 17:36:15,2019-01-03 18:10:10,33,63375,Thursday
138,163,2019-01-03 17:27:18,2019-01-03 18:05:42,38,62838,Thursday
138,163,2019-01-03 17:44:12,2019-01-03 18:22:17,38,63852,Thursday
138,163,2019-01-03 18:20:32,2019-01-03 19:00:09,39,66032,Thursday
138,163,2019-01-03 18:58:02,2019-01-03 19:32:09,34,68282,Thursday
138,163,2019-01-03 18:41:46,2019-01-03 19:10:28,28,67306,Thursday
138,163,2019-01-03 18:14:36,2019-01-03 18:42:15,27,65676,Thursday
138,163,2019-01-03 18:41:24,2019-01-03 19:12:46,31,67284,Thursday
138,163,2019-01-03 18:44:01,2019-01-03 19:32:11,48,67441,Thursday
138,163,2019-01-03 18:10:45,2019-01-03 18:41:04,30,65445,Thursday
138,163,2019-01-03 18:10:41,2019-01-03 18:43:29,32,65441,Thursday
